Year,county,totpop,unemp,unemp_rate
2012,"Albany County, New York",44607,392,0.878785841
2012,"Bronx County, New York",153795,1137,0.739295816
2012,"Broome County, New York",33955,236,0.69503755
2012,"Cattaraugus County, New York",12850,77,0.59922179
2012,"Cayuga County, New York",13061,23,0.176096777
2012,"Chautauqua County, New York",22978,0,0
2012,"Chemung County, New York",13979,77,0.550826239
2012,"Clinton County, New York",11410,0,0
2012,"Dutchess County, New York",43233,327,0.756366664
2012,"Erie County, New York",147956,1130,0.763740572
2012,"Jefferson County, New York",13786,44,0.31916437
2012,"Kings County, New York",301445,2354,0.780905306
2012,"Livingston County, New York",9742,83,0.851981113
2012,"Madison County, New York",10849,0,0
2012,"Monroe County, New York",109807,463,0.421648893
2012,"Nassau County, New York",213181,1503,0.705034689
2012,"New York County, New York",226376,2061,0.910432201
2012,"Niagara County, New York",35301,85,0.24078638
2012,"Oneida County, New York",39213,259,0.660495244
2012,"Onondaga County, New York",68490,343,0.500803037
2012,"Ontario County, New York",17970,49,0.272676683
2012,"Orange County, New York",43811,560,1.278217799
2012,"Oswego County, New York",16311,0,0
2012,"Putnam County, New York",13647,218,1.597420679
2012,"Queens County, New York",300118,2066,0.688395898
2012,"Rensselaer County, New York",22458,0,0
2012,"Richmond County, New York",64354,403,0.6262237
2012,"Rockland County, New York",45134,279,0.618159259
2012,"St. Lawrence County, New York",16466,79,0.479776509
2012,"Saratoga County, New York",32618,51,0.156355387
2012,"Schenectady County, New York",23837,352,1.476695893
2012,"Steuben County, New York",16388,64,0.390529656
2012,"Suffolk County, New York",217054,2225,1.02509053
2012,"Sullivan County, New York",12722,167,1.312686684
2012,"Tompkins County, New York",11729,32,0.272828033
2012,"Ulster County, New York",28885,207,0.716634932
2012,"Warren County, New York",12382,54,0.436116944
2012,"Wayne County, New York",14463,0,0
2012,"Westchester County, New York",146085,1016,0.695485505
2012,"Alamance County, North Carolina",23263,215,0.924214418
2012,"Brunswick County, North Carolina",27361,75,0.274112788
2012,"Buncombe County, North Carolina",40953,165,0.402900886
2012,"Burke County, North Carolina",15456,0,0
2012,"Cabarrus County, North Carolina",21789,95,0.435999816
2012,"Caldwell County, North Carolina",13486,110,0.815660685
2012,"Carteret County, North Carolina",13665,42,0.307354555
2012,"Catawba County, North Carolina",23916,198,0.827897642
2012,"Chatham County, North Carolina",14051,37,0.263326454
2012,"Cleveland County, North Carolina",15879,55,0.346369419
2012,"Craven County, North Carolina",16816,50,0.297335871
2012,"Cumberland County, North Carolina",32715,86,0.262876356
2012,"Davidson County, North Carolina",26101,170,0.651316042
2012,"Durham County, North Carolina",29877,0,0
2012,"Forsyth County, North Carolina",49023,133,0.271301226
2012,"Gaston County, North Carolina",29301,214,0.7303505
2012,"Guilford County, North Carolina",65504,740,1.129702003
2012,"Harnett County, North Carolina",13087,28,0.213952778
2012,"Henderson County, North Carolina",25488,0,0
2012,"Iredell County, North Carolina",22249,97,0.435974651
2012,"Johnston County, North Carolina",19894,0,0
2012,"Lincoln County, North Carolina",11393,60,0.526639164
2012,"Mecklenburg County, North Carolina",90818,547,0.602303508
2012,"Moore County, North Carolina",21642,139,0.642269661
2012,"Nash County, North Carolina",14234,145,1.018687649
2012,"New Hanover County, North Carolina",30804,231,0.74990261
2012,"Onslow County, North Carolina",14111,0,0
2012,"Orange County, North Carolina",14091,20,0.141934568
2012,"Pitt County, North Carolina",18415,138,0.749389085
2012,"Randolph County, North Carolina",21676,117,0.539767485
2012,"Robeson County, North Carolina",16418,162,0.986721891
2012,"Rockingham County, North Carolina",16172,0,0
2012,"Rowan County, North Carolina",21112,60,0.28419856
2012,"Rutherford County, North Carolina",12345,69,0.558930741
2012,"Surry County, North Carolina",13152,113,0.859184915
2012,"Union County, North Carolina",22194,232,1.045327566
2012,"Wake County, North Carolina",87984,150,0.170485543
2012,"Wayne County, North Carolina",16592,99,0.596673095
2012,"Wilkes County, North Carolina",12780,106,0.82942097
2012,"Wilson County, North Carolina",12506,184,1.471293779
2012,"Burleigh County, North Dakota",11931,0,0
2012,"Cass County, North Dakota",16410,0,0
2012,"Grand Forks County, North Dakota",7343,12,0.163420945
2012,"Allen County, Ohio",16361,102,0.623433775
2012,"Ashtabula County, Ohio",16589,30,0.180842727
2012,"Belmont County, Ohio",12510,41,0.32773781
2012,"Butler County, Ohio",45130,173,0.383337026
2012,"Clark County, Ohio",23184,77,0.332125604
2012,"Clermont County, Ohio",26259,62,0.236109524
2012,"Columbiana County, Ohio",18259,88,0.481954105
2012,"Cuyahoga County, Ohio",201359,795,0.394817217
2012,"Delaware County, Ohio",19039,229,1.202794264
2012,"Erie County, Ohio",13834,0,0
2012,"Fairfield County, Ohio",19594,0,0
2012,"Franklin County, Ohio",124046,476,0.383728617
2012,"Geauga County, Ohio",15957,32,0.200538948
2012,"Greene County, Ohio",23913,154,0.644001171
2012,"Hamilton County, Ohio",109215,382,0.349768805
2012,"Hancock County, Ohio",11712,126,1.075819672
2012,"Jefferson County, Ohio",12818,123,0.959588079
2012,"Lake County, Ohio",39334,106,0.269486958
2012,"Licking County, Ohio",23733,69,0.29073442
2012,"Lorain County, Ohio",46253,84,0.181609842
2012,"Lucas County, Ohio",60648,286,0.471573671
2012,"Mahoning County, Ohio",43693,82,0.187673083
2012,"Marion County, Ohio",9814,31,0.31587528
2012,"Medina County, Ohio",24955,65,0.260468844
2012,"Miami County, Ohio",16744,247,1.47515528
2012,"Montgomery County, Ohio",85234,121,0.141962128
2012,"Muskingum County, Ohio",13626,0,0
2012,"Portage County, Ohio",22160,20,0.090252708
2012,"Richland County, Ohio",20919,169,0.807878006
2012,"Ross County, Ohio",10952,80,0.73046019
2012,"Scioto County, Ohio",12571,0,0
2012,"Stark County, Ohio",63993,205,0.320347538
2012,"Summit County, Ohio",83036,574,0.691266439
2012,"Trumbull County, Ohio",38301,103,0.268922482
2012,"Tuscarawas County, Ohio",15582,51,0.327300732
2012,"Warren County, Ohio",25400,238,0.937007874
2012,"Wayne County, Ohio",17813,44,0.24701061
2012,"Wood County, Ohio",17191,87,0.506078762
2012,"Canadian County, Oklahoma",14406,102,0.708038317
2012,"Cleveland County, Oklahoma",29596,0,0
2012,"Comanche County, Oklahoma",13047,22,0.168621139
2012,"Creek County, Oklahoma",11118,16,0.143910775
2012,"Muskogee County, Oklahoma",10584,68,0.642479214
2012,"Oklahoma County, Oklahoma",90381,599,0.662749914
2012,"Payne County, Oklahoma",8334,0,0
2012,"Pottawatomie County, Oklahoma",10527,8,0.07599506
2012,"Rogers County, Oklahoma",12796,0,0
2012,"Tulsa County, Oklahoma",76934,612,0.795487041
2012,"Wagoner County, Oklahoma",10445,11,0.105313547
2012,"Benton County, Oregon",11388,0,0
2012,"Clackamas County, Oregon",57433,600,1.044695558
2012,"Deschutes County, Oregon",27392,342,1.24853972
2012,"Douglas County, Oregon",24222,86,0.355049129
2012,"Jackson County, Oregon",38618,151,0.391009374
2012,"Josephine County, Oregon",19570,0,0
2012,"Klamath County, Oregon",12059,144,1.194128866
2012,"Lane County, Oregon",57337,352,0.613914226
2012,"Linn County, Oregon",19281,76,0.394170427
2012,"Marion County, Oregon",43363,338,0.779466365
2012,"Multnomah County, Oregon",85164,290,0.340519468
2012,"Polk County, Oregon",12064,106,0.878647215
2012,"Umatilla County, Oregon",9708,0,0
2012,"Washington County, Oregon",59607,151,0.253325952
2012,"Yamhill County, Oregon",14628,0,0
2012,"Adams County, Pennsylvania",17274,57,0.329975686
2012,"Allegheny County, Pennsylvania",208330,1061,0.509288149
2012,"Armstrong County, Pennsylvania",13258,72,0.543068336
2012,"Beaver County, Pennsylvania",32925,85,0.258162491
2012,"Berks County, Pennsylvania",62543,710,1.135218969
2012,"Blair County, Pennsylvania",23409,90,0.384467512
2012,"Bucks County, Pennsylvania",97654,737,0.754705388
2012,"Butler County, Pennsylvania",29537,173,0.585706064
2012,"Cambria County, Pennsylvania",27459,57,0.207582213
2012,"Carbon County, Pennsylvania",12352,0,0
2012,"Centre County, Pennsylvania",18559,14,0.075435099
2012,"Chester County, Pennsylvania",69281,644,0.929547784
2012,"Clearfield County, Pennsylvania",14804,12,0.081059173
2012,"Columbia County, Pennsylvania",11279,74,0.656086532
2012,"Crawford County, Pennsylvania",15284,55,0.359853442
2012,"Cumberland County, Pennsylvania",39060,174,0.44546851
2012,"Dauphin County, Pennsylvania",39264,14,0.035656072
2012,"Delaware County, Pennsylvania",82081,880,1.072111695
2012,"Erie County, Pennsylvania",41899,153,0.365163846
2012,"Fayette County, Pennsylvania",25118,44,0.175173183
2012,"Franklin County, Pennsylvania",26207,35,0.133552104
2012,"Indiana County, Pennsylvania",14500,36,0.248275862
2012,"Lackawanna County, Pennsylvania",38976,167,0.428468801
2012,"Lancaster County, Pennsylvania",82260,276,0.335521517
2012,"Lawrence County, Pennsylvania",17618,0,0
2012,"Lebanon County, Pennsylvania",23580,0,0
2012,"Lehigh County, Pennsylvania",54013,381,0.70538574
2012,"Luzerne County, Pennsylvania",58670,365,0.622123743
2012,"Lycoming County, Pennsylvania",19738,126,0.638362549
2012,"Mercer County, Pennsylvania",21943,43,0.195962266
2012,"Monroe County, Pennsylvania",22942,116,0.505622875
2012,"Montgomery County, Pennsylvania",127269,794,0.623875413
2012,"Northampton County, Pennsylvania",49863,506,1.014780499
2012,"Northumberland County, Pennsylvania",17847,78,0.437048243
2012,"Philadelphia County, Pennsylvania",189046,1332,0.704590417
2012,"Schuylkill County, Pennsylvania",27618,33,0.119487291
2012,"Somerset County, Pennsylvania",15059,58,0.385151737
2012,"Washington County, Pennsylvania",37642,139,0.36926837
2012,"Westmoreland County, Pennsylvania",71220,233,0.327155293
2012,"York County, Pennsylvania",65459,361,0.551490246
2012,"Kent County, Rhode Island",27439,276,1.005867561
2012,"Newport County, Rhode Island",15206,0,0
2012,"Providence County, Rhode Island",86654,903,1.04207538
2012,"Washington County, Rhode Island",20728,141,0.68023929
2012,"Aiken County, South Carolina",26738,126,0.471239435
2012,"Anderson County, South Carolina",30554,404,1.322249133
2012,"Beaufort County, South Carolina",37840,387,1.022727273
2012,"Berkeley County, South Carolina",21268,324,1.52341546
2012,"Charleston County, South Carolina",49517,106,0.214067896
2012,"Darlington County, South Carolina",10559,302,2.860119329
2012,"Dorchester County, South Carolina",15734,225,1.430024152
2012,"Florence County, South Carolina",19390,7,0.036101083
2012,"Greenville County, South Carolina",63251,490,0.774691309
2012,"Greenwood County, South Carolina",11075,137,1.237020316
2012,"Horry County, South Carolina",52458,323,0.61573068
2012,"Lancaster County, South Carolina",13529,36,0.266095055
2012,"Laurens County, South Carolina",10522,0,0
2012,"Lexington County, South Carolina",35428,243,0.68589816
2012,"Oconee County, South Carolina",15705,67,0.426615727
2012,"Orangeburg County, South Carolina",14441,241,1.668859497
2012,"Pickens County, South Carolina",17105,330,1.92926045
2012,"Richland County, South Carolina",41778,118,0.282445306
2012,"Spartanburg County, South Carolina",41062,178,0.433490819
2012,"Sumter County, South Carolina",14654,8,0.054592603
2012,"York County, South Carolina",28625,270,0.943231441
2012,"Minnehaha County, South Dakota",19961,55,0.275537298
2012,"Pennington County, South Dakota",14517,0,0
2012,"Anderson County, Tennessee",13686,25,0.18266842
2012,"Blount County, Tennessee",21287,72,0.338234603
2012,"Bradley County, Tennessee",15174,92,0.60630025
2012,"Davidson County, Tennessee",69176,586,0.847114606
2012,"Greene County, Tennessee",12749,60,0.470625147
2012,"Hamilton County, Tennessee",53263,185,0.347333045
2012,"Knox County, Tennessee",60834,168,0.276161357
2012,"Madison County, Tennessee",13847,352,2.542066874
2012,"Maury County, Tennessee",11375,82,0.720879121
2012,"Montgomery County, Tennessee",14776,0,0
2012,"Putnam County, Tennessee",11262,61,0.541644468
2012,"Robertson County, Tennessee",8711,80,0.918379061
2012,"Rutherford County, Tennessee",24692,149,0.603434311
2012,"Sevier County, Tennessee",15621,0,0
2012,"Shelby County, Tennessee",101042,683,0.675956533
2012,"Sullivan County, Tennessee",30704,36,0.117248567
2012,"Sumner County, Tennessee",23501,0,0
2012,"Washington County, Tennessee",20191,81,0.401168838
2012,"Williamson County, Tennessee",20460,0,0
2012,"Wilson County, Tennessee",16698,0,0
2012,"Angelina County, Texas",13096,0,0
2012,"Bastrop County, Texas",9102,153,1.680949242
2012,"Bell County, Texas",29367,415,1.413150816
2012,"Bexar County, Texas",191581,696,0.363292811
2012,"Bowie County, Texas",13695,238,1.737860533
2012,"Brazoria County, Texas",32749,236,0.720632691
2012,"Brazos County, Texas",15634,92,0.588461046
2012,"Cameron County, Texas",48265,178,0.368797265
2012,"Collin County, Texas",72824,135,0.185378447
2012,"Comal County, Texas",18710,42,0.224478888
2012,"Coryell County, Texas",5907,87,1.472828847
2012,"Dallas County, Texas",224945,1851,0.822867812
2012,"Denton County, Texas",54293,327,0.602287588
2012,"Ector County, Texas",14507,69,0.475632453
2012,"Ellis County, Texas",16853,78,0.46282561
2012,"El Paso County, Texas",87603,828,0.945173111
2012,"Fort Bend County, Texas",53003,588,1.109371168
2012,"Galveston County, Texas",36249,360,0.993130845
2012,"Grayson County, Texas",19626,103,0.524814022
2012,"Gregg County, Texas",16922,0,0
2012,"Guadalupe County, Texas",17125,238,1.389781022
2012,"Harris County, Texas",369487,3180,0.860652743
2012,"Harrison County, Texas",9836,0,0
2012,"Hays County, Texas",15305,0,0
2012,"Henderson County, Texas",15837,0,0
2012,"Hidalgo County, Texas",79053,220,0.278294309
2012,"Hunt County, Texas",12764,66,0.517079285
2012,"Jefferson County, Texas",33265,227,0.682398918
2012,"Johnson County, Texas",18547,85,0.458295142
2012,"Kaufman County, Texas",11876,27,0.227349276
2012,"Liberty County, Texas",9328,65,0.696826758
2012,"Lubbock County, Texas",32286,159,0.492473518
2012,"McLennan County, Texas",30977,416,1.342931853
2012,"Midland County, Texas",15992,0,0
2012,"Montgomery County, Texas",55172,254,0.460378453
2012,"Nacogdoches County, Texas",7767,59,0.75962405
2012,"Nueces County, Texas",44330,316,0.712835552
2012,"Orange County, Texas",11444,66,0.576721426
2012,"Parker County, Texas",16084,0,0
2012,"Potter County, Texas",14011,71,0.506744701
2012,"Randall County, Texas",15858,83,0.523395132
2012,"Rockwall County, Texas",8905,0,0
2012,"San Patricio County, Texas",8817,0,0
2012,"Smith County, Texas",31905,300,0.94029149
2012,"Tarrant County, Texas",180003,791,0.43943712
2012,"Taylor County, Texas",17949,8,0.044570728
2012,"Tom Green County, Texas",16736,0,0
2012,"Travis County, Texas",85458,717,0.839008636
2012,"Victoria County, Texas",12329,78,0.632654717
2012,"Walker County, Texas",6416,0,0
2012,"Webb County, Texas",20995,212,1.00976423
2012,"Wichita County, Texas",17815,44,0.24698288
2012,"Williamson County, Texas",44761,365,0.815442014
2012,"Cache County, Utah",9439,24,0.254264223
2012,"Davis County, Utah",27812,52,0.186969653
2012,"Salt Lake County, Utah",96158,695,0.722768776
2012,"Utah County, Utah",37023,202,0.545606785
2012,"Washington County, Utah",26833,71,0.26459956
2012,"Weber County, Utah",25382,0,0
2012,"Chittenden County, Vermont",19233,37,0.192377684
2012,"Albemarle County, Virginia",15857,0,0
2012,"Arlington County, Virginia",19660,42,0.21363174
2012,"Augusta County, Virginia",13184,52,0.394417476
2012,"Bedford County, Virginia",12581,0,0
2012,"Chesterfield County, Virginia",38124,91,0.238694785
2012,"Fairfax County, Virginia",119279,509,0.426730606
2012,"Fauquier County, Virginia",9369,0,0
2012,"Frederick County, Virginia",10903,102,0.935522333
2012,"Hanover County, Virginia",14087,0,0
2012,"Henrico County, Virginia",40864,113,0.276527016
2012,"James City County, Virginia",14998,33,0.220029337
2012,"Loudoun County, Virginia",24557,194,0.789998778
2012,"Montgomery County, Virginia",9926,0,0
2012,"Prince William County, Virginia",32333,493,1.524757987
2012,"Roanoke County, Virginia",16971,42,0.247480997
2012,"Rockingham County, Virginia",13033,0,0
2012,"Spotsylvania County, Virginia",13791,0,0
2012,"Stafford County, Virginia",10385,146,1.405873857
2012,"York County, Virginia",8931,53,0.593438585
2012,"Alexandria city, Virginia",14700,111,0.755102041
2012,"Chesapeake city, Virginia",25331,132,0.521100628
2012,"Hampton city, Virginia",17854,214,1.198610956
2012,"Lynchburg city, Virginia",10627,33,0.310529783
2012,"Newport News city, Virginia",19897,64,0.321656531
2012,"Norfolk city, Virginia",23551,238,1.010572799
2012,"Portsmouth city, Virginia",13118,0,0
2012,"Richmond city, Virginia",23811,133,0.558565369
2012,"Roanoke city, Virginia",13917,0,0
2012,"Suffolk city, Virginia",10453,0,0
2012,"Virginia Beach city, Virginia",50658,325,0.641557108
2012,"Benton County, Washington",23502,97,0.412730831
2012,"Chelan County, Washington",11510,0,0
2012,"Clallam County, Washington",18146,71,0.391270803
2012,"Clark County, Washington",55434,442,0.79734459
2012,"Cowlitz County, Washington",17164,68,0.396178047
2012,"Franklin County, Washington",5548,33,0.59480894
2012,"Grant County, Washington",11022,54,0.489929232
2012,"Grays Harbor County, Washington",12537,10,0.079763899
2012,"Island County, Washington",16028,111,0.692538058
2012,"King County, Washington",232163,1579,0.680125601
2012,"Kitsap County, Washington",37025,176,0.47535449
2012,"Lewis County, Washington",14153,11,0.077722038
2012,"Pierce County, Washington",96132,782,0.813464819
2012,"Skagit County, Washington",20298,35,0.172430781
2012,"Snohomish County, Washington",82356,562,0.682403225
2012,"Spokane County, Washington",65409,488,0.746074699
2012,"Thurston County, Washington",37235,80,0.214851618
2012,"Whatcom County, Washington",28931,0,0
2012,"Yakima County, Washington",30169,273,0.904902383
2012,"Berkeley County, West Virginia",13104,42,0.320512821
2012,"Cabell County, West Virginia",15568,30,0.19270298
2012,"Harrison County, West Virginia",11812,16,0.135455469
2012,"Kanawha County, West Virginia",33279,0,0
2012,"Monongalia County, West Virginia",10436,0,0
2012,"Raleigh County, West Virginia",13553,0,0
2012,"Wood County, West Virginia",15195,89,0.585718987
2012,"Brown County, Wisconsin",31285,22,0.07032124
2012,"Dane County, Wisconsin",54897,142,0.258666229
2012,"Dodge County, Wisconsin",13723,25,0.182175909
2012,"Eau Claire County, Wisconsin",13147,7,0.053244086
2012,"Fond du Lac County, Wisconsin",16016,157,0.98026973
2012,"Jefferson County, Wisconsin",11741,50,0.425858104
2012,"Kenosha County, Wisconsin",19526,65,0.332889481
2012,"La Crosse County, Wisconsin",16244,13,0.080029549
2012,"Manitowoc County, Wisconsin",14262,86,0.603000982
2012,"Marathon County, Wisconsin",20288,8,0.039432177
2012,"Milwaukee County, Wisconsin",111918,182,0.16261906
2012,"Outagamie County, Wisconsin",22175,97,0.437429538
2012,"Ozaukee County, Wisconsin",14239,35,0.245803778
2012,"Portage County, Wisconsin",9578,105,1.096262268
2012,"Racine County, Wisconsin",27322,118,0.431886392
2012,"Rock County, Wisconsin",23236,128,0.550869341
2012,"St. Croix County, Wisconsin",9369,0,0
2012,"Sheboygan County, Wisconsin",17685,123,0.695504665
2012,"Walworth County, Wisconsin",14654,88,0.60051863
2012,"Washington County, Wisconsin",19121,162,0.847236023
2012,"Waukesha County, Wisconsin",60237,227,0.376844796
2012,"Winnebago County, Wisconsin",23498,94,0.400034045
2012,"Wood County, Wisconsin",13034,11,0.08439466
2012,"Laramie County, Wyoming",12847,0,0
2012,"Natrona County, Wyoming",9942,0,0
2013,"Baldwin County, Alabama",35103,0,0
2013,"Calhoun County, Alabama",17931,37,0.206346551
2013,"Cullman County, Alabama",13624,0,0
2013,"DeKalb County, Alabama",11404,71,0.622588565
2013,"Elmore County, Alabama",10930,45,0.411710887
2013,"Etowah County, Alabama",17355,0,0
2013,"Houston County, Alabama",16302,47,0.288308183
2013,"Jefferson County, Alabama",91635,518,0.56528619
2013,"Lauderdale County, Alabama",16641,84,0.504777357
2013,"Lee County, Alabama",14897,71,0.476606028
2013,"Limestone County, Alabama",11805,0,0
2013,"Madison County, Alabama",46546,162,0.348042796
2013,"Marshall County, Alabama",15030,9,0.05988024
2013,"Mobile County, Alabama",58737,254,0.432436114
2013,"Montgomery County, Alabama",29451,71,0.241078401
2013,"Morgan County, Alabama",18672,75,0.401670951
2013,"St. Clair County, Alabama",12207,0,0
2013,"Shelby County, Alabama",25527,0,0
2013,"Talladega County, Alabama",12664,0,0
2013,"Tuscaloosa County, Alabama",22957,13,0.056627608
2013,"Walker County, Alabama",11965,9,0.07521939
2013,"Anchorage Municipality, Alaska",25264,417,1.650569981
2013,"Fairbanks North Star Borough, Alaska",7682,61,0.794064046
2013,"Matanuska-Susitna Borough, Alaska",8641,86,0.995255179
2013,"Cochise County, Arizona",24913,27,0.108377152
2013,"Coconino County, Arizona",14574,90,0.617538082
2013,"Maricopa County, Arizona",538140,3543,0.658378861
2013,"Mohave County, Arizona",52853,388,0.734111593
2013,"Navajo County, Arizona",16614,0,0
2013,"Pima County, Arizona",171041,1200,0.701586169
2013,"Pinal County, Arizona",66209,297,0.448579498
2013,"Yavapai County, Arizona",58075,425,0.731812312
2013,"Yuma County, Arizona",33708,76,0.225465765
2013,"Benton County, Arkansas",30114,139,0.461579332
2013,"Craighead County, Arkansas",12796,0,0
2013,"Faulkner County, Arkansas",13439,0,0
2013,"Garland County, Arkansas",21518,92,0.427549029
2013,"Jefferson County, Arkansas",10754,0,0
2013,"Lonoke County, Arkansas",8714,0,0
2013,"Pulaski County, Arkansas",50871,154,0.302726504
2013,"Saline County, Arkansas",19617,120,0.611714329
2013,"Sebastian County, Arkansas",17440,0,0
2013,"Washington County, Arkansas",22189,0,0
2013,"White County, Arkansas",12182,72,0.591035955
2013,"Alameda County, California",192168,1509,0.785250406
2013,"Butte County, California",36957,250,0.676461834
2013,"Contra Costa County, California",151156,1125,0.744264204
2013,"El Dorado County, California",31982,241,0.753548871
2013,"Fresno County, California",103713,790,0.761717432
2013,"Humboldt County, California",19783,57,0.288126169
2013,"Imperial County, California",20190,148,0.733036157
2013,"Kern County, California",83285,452,0.542714775
2013,"Kings County, California",13253,93,0.701727911
2013,"Lake County, California",12622,101,0.800190144
2013,"Los Angeles County, California",1187073,10361,0.872819111
2013,"Madera County, California",18853,19,0.100779717
2013,"Marin County, California",48835,482,0.986997031
2013,"Mendocino County, California",16043,77,0.479960107
2013,"Merced County, California",27004,254,0.940601392
2013,"Monterey County, California",49926,397,0.795176862
2013,"Napa County, California",23085,204,0.883690708
2013,"Nevada County, California",22396,52,0.232184319
2013,"Orange County, California",397115,3050,0.768039485
2013,"Placer County, California",63312,339,0.535443518
2013,"Riverside County, California",293818,2741,0.932890429
2013,"Sacramento County, California",181630,1404,0.773000055
2013,"San Bernardino County, California",208815,2243,1.07415655
2013,"San Diego County, California",396293,3158,0.796885133
2013,"San Francisco County, California",119132,440,0.369338213
2013,"San Joaquin County, California",80467,324,0.402649533
2013,"San Luis Obispo County, California",46922,218,0.464600827
2013,"San Mateo County, California",107543,540,0.502124732
2013,"Santa Barbara County, California",59742,440,0.736500285
2013,"Santa Clara County, California",223026,1500,0.672567324
2013,"Santa Cruz County, California",33868,513,1.514704146
2013,"Shasta County, California",34167,0,0
2013,"Solano County, California",54785,351,0.640686319
2013,"Sonoma County, California",79199,504,0.636371671
2013,"Stanislaus County, California",62495,636,1.017681415
2013,"Sutter County, California",13328,105,0.787815126
2013,"Tulare County, California",46021,102,0.221637948
2013,"Ventura County, California",109429,423,0.386552011
2013,"Yolo County, California",23243,81,0.348492019
2013,"Yuba County, California",7584,105,1.384493671
2013,"Adams County, Colorado",43997,37,0.084096643
2013,"Arapahoe County, Colorado",69648,238,0.341718355
2013,"Boulder County, Colorado",36333,94,0.25871797
2013,"Denver County, Colorado",69404,426,0.613797476
2013,"Douglas County, Colorado",28350,128,0.451499118
2013,"El Paso County, Colorado",72364,535,0.739317893
2013,"Jefferson County, Colorado",77861,521,0.669141162
2013,"Larimer County, Colorado",42182,104,0.246550661
2013,"Mesa County, Colorado",24390,87,0.356703567
2013,"Pueblo County, Colorado",26483,114,0.430464826
2013,"Weld County, Colorado",29171,109,0.373658771
2013,"Fairfield County, Connecticut",133534,1346,1.007982986
2013,"Hartford County, Connecticut",138486,626,0.452031252
2013,"Litchfield County, Connecticut",32756,279,0.851752351
2013,"Middlesex County, Connecticut",28445,279,0.980840218
2013,"New Haven County, Connecticut",132102,939,0.710814371
2013,"New London County, Connecticut",41650,77,0.18487395
2013,"Tolland County, Connecticut",20573,123,0.597870996
2013,"Windham County, Connecticut",16960,391,2.305424528
2013,"Kent County, Delaware",24777,194,0.782984219
2013,"New Castle County, Delaware",73579,276,0.375107028
2013,"Sussex County, Delaware",48589,288,0.592726749
2013,"District of Columbia, District of Columbia",73961,443,0.598964319
2013,"Alachua County, Florida",30420,0,0
2013,"Bay County, Florida",27347,71,0.259626284
2013,"Brevard County, Florida",121711,1107,0.909531595
2013,"Broward County, Florida",276558,2326,0.841053233
2013,"Charlotte County, Florida",60862,223,0.366402681
2013,"Citrus County, Florida",49253,87,0.176638986
2013,"Clay County, Florida",26900,78,0.289962825
2013,"Collier County, Florida",97108,442,0.455163323
2013,"Columbia County, Florida",11063,48,0.433878695
2013,"Duval County, Florida",109148,1089,0.997727856
2013,"Escambia County, Florida",47585,391,0.821687507
2013,"Flagler County, Florida",27835,0,0
2013,"Hernando County, Florida",47111,443,0.940332406
2013,"Highlands County, Florida",32936,90,0.273257226
2013,"Hillsborough County, Florida",165191,1190,0.720378229
2013,"Indian River County, Florida",41705,209,0.501138952
2013,"Lake County, Florida",78975,554,0.701487813
2013,"Lee County, Florida",169159,1000,0.591159796
2013,"Leon County, Florida",31479,228,0.724292385
2013,"Manatee County, Florida",85746,488,0.569122758
2013,"Marion County, Florida",92426,229,0.24776578
2013,"Martin County, Florida",43075,249,0.578061521
2013,"Miami-Dade County, Florida",391105,2817,0.720266936
2013,"Monroe County, Florida",15029,33,0.219575487
2013,"Nassau County, Florida",14852,0,0
2013,"Okaloosa County, Florida",28217,305,1.080908672
2013,"Orange County, Florida",128402,1090,0.848896435
2013,"Osceola County, Florida",36901,119,0.322484486
2013,"Palm Beach County, Florida",308421,2195,0.711689541
2013,"Pasco County, Florida",104835,898,0.856584156
2013,"Pinellas County, Florida",209834,1169,0.557107047
2013,"Polk County, Florida",119090,629,0.528171971
2013,"Putnam County, Florida",14593,123,0.842869869
2013,"St. Johns County, Florida",36848,132,0.358228398
2013,"St. Lucie County, Florida",63458,281,0.442812569
2013,"Santa Rosa County, Florida",21765,91,0.418102458
2013,"Sarasota County, Florida",130213,676,0.519149394
2013,"Seminole County, Florida",59436,601,1.01117168
2013,"Sumter County, Florida",55394,228,0.411596924
2013,"Volusia County, Florida",114792,644,0.561014705
2013,"Barrow County, Georgia",7669,483,6.298083192
2013,"Bartow County, Georgia",13393,12,0.089599044
2013,"Bibb County, Georgia",20821,23,0.110465396
2013,"Bulloch County, Georgia",7558,0,0
2013,"Carroll County, Georgia",13508,0,0
2013,"Catoosa County, Georgia",9981,100,1.001903617
2013,"Chatham County, Georgia",37277,368,0.987203906
2013,"Cherokee County, Georgia",26442,48,0.181529385
2013,"Clarke County, Georgia",10892,0,0
2013,"Clayton County, Georgia",20020,174,0.869130869
2013,"Cobb County, Georgia",72696,713,0.980796743
2013,"Columbia County, Georgia",14572,0,0
2013,"Coweta County, Georgia",16157,32,0.19805657
2013,"DeKalb County, Georgia",70817,681,0.961633506
2013,"Dougherty County, Georgia",11915,119,0.998741083
2013,"Douglas County, Georgia",13623,0,0
2013,"Fayette County, Georgia",16742,285,1.702305579
2013,"Floyd County, Georgia",14149,0,0
2013,"Forsyth County, Georgia",21183,59,0.278525232
2013,"Fulton County, Georgia",99079,615,0.620716802
2013,"Glynn County, Georgia",13983,83,0.593577916
2013,"Gwinnett County, Georgia",70652,314,0.444431863
2013,"Hall County, Georgia",24475,0,0
2013,"Henry County, Georgia",20411,0,0
2013,"Houston County, Georgia",16872,0,0
